"";"x"
"2498";3
"2499";5
"2500";3
"2501";0
"2502";0
"2503";0
"2504";3
"2505";3
"2506";0
"2507";5
"2508";0
"2509";0
"2510";4
"2511";4
"2512";4
"2513";4
"2514";4
"2515";2
"2516";4
"2517";4
"2518";4
"2519";4
"2520";4
"2521";4
"2522";4
"2523";2
"2524";4
"2525";2
"2526";4
"2527";0
"2528";4
"2529";4
"2530";4
"2531";4
"2532";2
"2533";4
"2534";4
"2535";4
"2536";4
"2537";4
"2538";4
"2539";4
"2540";4
"2541";4
"2542";2
"2543";2
"2544";4
"2545";5
"2546";4
"2547";2
"2548";2
"2549";2
"2550";0
"2551";5
"2552";0
"2553";5
"2554";4
"2555";4
"2556";4
"2557";4
"2558";4
"2559";2
"2560";4
"2561";4
"2562";4
"2563";4
"2564";4
"2565";4
"2566";4
"2567";4
"2568";4
"2569";4
"2570";4
"2571";4
"2572";4
"2573";4
"2574";4
"2575";4
"2576";4
"2577";2
"2578";2
"2579";4
"2580";2
"2581";4
"2582";4
"2583";4
"2584";2
"2585";2
"2586";2
"2587";2
"2588";4
"2589";2
"2590";0
"2591";1
"2592";4
"2593";4
"2594";4
"2595";4
"2596";4
"2597";4
"2598";4
"2599";5
"2600";3
"2601";3
"2602";4
"2603";4
"2604";5
"2605";4
"2606";2
"2607";4
"2608";4
"2609";2
"2610";4
"2611";4
"2612";4
"2613";2
"2614";4
"2615";2
"2616";4
"2617";2
"2618";4
"2619";2
"2620";4
"2621";4
"2622";4
"2623";4
"2624";4
"2625";4
"2626";1
"2627";4
"2628";1
"2629";4
"2630";4
"2631";4
"2632";1
"2633";4
"2634";4
"2635";4
"2636";2
"2637";4
"2638";4
"2639";1
"2640";4
"2641";4
"2642";4
"2643";1
"2644";4
"2645";4
"2646";4
"2647";4
"2648";4
"2649";4
"2650";2
"2651";4
"2652";2
"2653";2
"2654";4
"2655";4
"2656";4
"2657";2
"2658";2
"2659";2
"2660";4
"2661";4
"2662";2
"2663";2
"2664";2
"2665";4
"2666";4
"2667";4
"2668";4
"2669";4
"2670";4
"2671";4
"2672";4
"2673";2
"2674";2
"2675";4
"2676";2
"2677";2
"2678";2
"2679";4
"2680";2
"2681";4
"2682";2
"2683";1
"2684";4
"2685";4
"2686";4
"2687";2
"2688";2
"2689";2
"2690";2
"2691";2
"2692";2
"2693";4
"2694";3
"2695";3
"2696";0
"2697";2
"2698";0
"2699";3
"2700";3
"2701";5
"2702";2
"2703";2
"2704";3
"2705";2
"2706";4
"2707";4
"2708";2
"2709";4
"2710";2
"2711";0
"2712";3
"2713";2
"2714";2
"2715";4
"2716";4
"2717";4
"2718";2
"2719";2
"2720";4
"2721";1
"2722";4
"2723";4
"2724";4
"2725";4
"2726";4
"2727";4
"2728";4
"2729";4
"2730";4
"2731";4
"2732";4
"2733";4
"2734";4
"2735";4
"2736";4
"2737";4
"2738";4
"2739";4
"2740";4
"2741";4
"2742";4
"2743";4
"2744";4
"2745";4
"2746";4
"2747";4
"2748";4
"2749";4
"2750";4
"2751";4
"2752";4
"2753";4
"2754";4
"2755";4
"2756";4
"2757";4
"2758";4
"2759";4
"2760";4
"2761";4
"2762";4
"2763";4
"2764";4
"2765";4
"2766";4
"2767";4
"2768";4
"2769";4
"2770";4
"2771";4
"2772";4
"2773";4
"2774";4
"2775";4
"2776";4
"2777";4
"2778";4
"2779";4
"2780";4
"2781";4
"2782";4
"2783";4
"2784";4
"2785";4
"2786";4
"2787";4
"2788";4
"2789";4
"2790";2
"2791";1
"2792";2
"2793";2
"2794";2
"2795";2
"2796";3
"2797";3
"2798";3
"2799";3
"2800";4
"2801";4
"2802";2
"2803";2
"2804";2
"2805";2
"2806";2
"2807";2
"2808";2
"2809";2
"2810";2
"2811";2
"2812";4
"2813";4
"2814";4
"2815";4
"2816";4
"2817";4
"2818";4
"2819";4
"2820";4
"2821";4
"2822";4
"2823";4
"2824";2
"2825";2
"2826";4
"2827";4
"2828";2
"2829";4
"2830";2
"2831";4
"2832";4
"2833";4
"2834";4
"2835";4
"2836";4
"2837";4
"2838";4
"2839";4
"2840";4
"2841";4
"2842";4
"2843";4
"2844";4
"2845";4
"2846";4
"2847";4
"2848";4
"2849";4
"2850";4
"2851";4
"2852";4
"2853";4
"2854";2
"2855";2
"2856";4
"2857";0
"2858";5
"2859";4
"2860";4
"2861";4
"2862";2
"2863";4
"2864";4
"2865";2
"2866";2
"2867";4
"2868";5
"2869";3
"2870";3
"2871";3
"2872";3
"2873";5
"2874";5
"2875";3
"2876";3
"2877";0
"2878";3
"2879";4
"2880";3
"2881";5
"2882";5
"2883";2
"2884";1
"2885";3
"2886";2
"2887";0
"2888";0
"2889";0
"2890";5
"2891";5
"2892";5
"2893";0
"2894";0
"2895";3
"2896";3
"2897";0
"2898";3
"2899";3
"2900";3
"2901";3
"2902";3
"2903";3
"2904";3
"2905";3
"2906";3
"2907";3
"2908";3
"2909";3
"2910";3
"2911";3
"2912";3
"2913";3
"2914";3
"2915";3
"2916";5
"2917";5
"2918";0
"2919";5
"2920";4
"2921";4
"2922";5
"2923";0
"2924";4
"2925";4
"2926";2
"2927";2
"2928";2
"2929";0
"2930";0
"2931";0
"2932";3
"2933";3
"2934";3
"2935";3
"2936";3
"2937";3
"2938";5
"2939";5
"2940";5
"2941";0
"2942";5
"2943";3
"2944";0
"2945";2
"2946";5
"2947";5
"2948";3
"2949";3
"2950";3
"2951";3
"2952";3
"2953";0
"2954";3
"2955";3
"2956";3
"2957";3
"2958";3
"2959";3
"2960";3
"2961";0
"2962";3
"2963";3
"2964";3
"2965";3
"2966";5
"2967";0
"2968";5
"2969";3
"2970";3
"2971";3
"2972";3
"2973";3
"2974";3
"2975";3
"2976";3
"2977";3
"2978";3
"2979";3
"2980";0
"2981";3
"2982";3
"2983";3
"2984";3
"2985";3
"2986";3
"2987";3
"2988";3
"2989";0
"2990";5
"2991";0
"2992";0
"2993";0
"2994";5
"2995";5
"2996";3
"2997";5
"2998";0
"2999";5
"3000";3
"3001";5
"3002";2
"3003";5
"3004";5
"3005";3
"3006";5
"3007";1
"3008";1
"3009";1
"3010";1
"3011";2
"3012";1
"3013";1
"3014";1
"3015";2
"3016";1
"3017";1
"3018";1
"3019";3
"3020";3
"3021";3
"3022";2
"3023";2
"3024";1
"3025";2
"3026";1
"3027";2
"3028";2
"3029";2
"3030";5
"3031";2
"3032";5
"3033";2
"3034";3
"3035";5
"3036";1
"3037";5
"3038";2
"3039";1
"3040";5
"3041";2
"3042";2
"3043";2
"3044";2
"3045";2
"3046";2
"3047";2
"3048";2
"3049";2
"3050";5
"3051";3
"3052";3
"3053";1
"3054";5
"3055";3
"3056";3
"3057";3
"3058";3
"3059";3
"3060";3
"3061";3
"3062";3
"3063";3
"3064";5
"3065";2
"3066";2
"3067";3
"3068";5
"3069";5
"3070";5
"3071";5
"3072";2
"3073";5
"3074";2
"3075";5
"3076";3
"3077";3
"3078";3
"3079";3
"3080";3
"3081";3
"3082";3
"3083";3
"3084";3
"3085";3
"3086";5
"3087";3
"3088";3
"3089";3
"3090";5
"3091";0
"3092";3
"3093";3
"3094";3
"3095";3
"3096";3
"3097";3
"3098";3
"3099";3
"3100";3
"3101";3
"3102";5
"3103";3
"3104";3
"3105";3
"3106";0
"3107";3
"3108";3
"3109";3
"3110";3
"3111";3
"3112";2
"3113";2
"3114";3
"3115";3
"3116";2
"3117";3
"3118";2
"3119";2
"3120";2
"3121";2
"3122";3
"3123";3
"3124";3
"3125";5
"3126";2
"3127";5
"3128";3
"3129";2
"3130";3
"3131";3
"3132";3
"3133";4
"3134";5
"3135";3
"3136";5
"3137";5
"3138";0
"3139";0
"3140";0
"3141";3
"3142";5
"3143";5
"3144";0
"3145";5
"3146";5
"3147";5
"3148";5
"3149";5
"3150";3
"3151";3
"3152";3
"3153";3
"3154";3
"3155";3
"3156";3
"3157";3
"3158";0
"3159";3
"3160";3
"3161";3
"3162";3
"3163";5
"3164";3
"3165";3
"3166";3
"3167";3
"3168";5
"3169";5
"3170";0
"3171";0
"3172";0
"3173";0
"3174";4
"3175";4
"3176";4
"3177";4
"3178";4
"3179";4
"3180";4
"3181";5
"3182";4
"3183";4
"3184";4
"3185";0
"3186";0
"3187";0
"3188";0
"3189";4
"3190";4
"3191";4
"3192";4
"3193";4
"3194";4
"3195";4
"3196";4
"3197";4
"3198";4
"3199";4
"3200";4
"3201";2
"3202";4
"3203";4
"3204";4
"3205";4
"3206";4
"3207";4
"3208";4
"3209";5
"3210";4
"3211";4
"3212";4
"3213";4
"3214";4
"3215";4
"3216";4
"3217";4
"3218";4
"3219";4
"3220";4
"3221";4
"3222";4
"3223";4
"3224";4
"3225";4
"3226";4
"3227";5
"3228";2
"3229";4
"3230";2
"3231";2
"3232";4
"3233";4
"3234";2
"3235";2
"3236";2
"3237";2
"3238";2
"3239";2
"3240";2
"3241";2
"3242";2
"3243";4
"3244";4
"3245";4
"3246";4
"3247";2
"3248";2
"3249";4
"3250";2
"3251";2
"3252";0
"3253";2
"3254";0
"3255";2
"3256";2
"3257";2
"3258";2
"3259";4
"3260";4
"3261";2
"3262";4
"3263";2
"3264";2
"3265";5
"3266";2
"3267";2
"3268";4
"3269";2
"3270";4
"3271";4
"3272";2
"3273";2
"3274";2
"3275";4
"3276";5
"3277";4
"3278";4
"3279";4
"3280";0
"3281";0
"3282";4
"3283";4
"3284";4
"3285";0
"3286";0
"3287";0
"3288";3
"3289";3
"3290";5
"3291";0
"3292";5
"3293";3
"3294";5
"3295";5
"3296";5
"3297";3
"3298";3
"3299";5
"3300";3
"3301";3
"3302";2
"3303";5
"3304";3
"3305";3
"3306";3
"3307";3
"3308";3
"3309";3
"3310";3
"3311";3
"3312";3
"3313";3
"3314";3
"3315";3
"3316";5
"3317";5
"3318";3
"3319";3
"3320";3
"3321";3
"3322";0
"3323";3
"3324";3
"3325";5
"3326";3
"3327";3
"3328";5
"3329";5
"3330";5
"3331";5
"3332";5
"3333";0
"3334";3
"3335";0
"3336";5
"3337";5
"3338";0
"3339";0
"3340";3
"3341";3
"3342";3
"3343";3
"3344";3
"3345";1
"3346";3
"3347";3
"3348";1
"3349";3
"3350";5
"3351";5
"3352";0
"3353";1
"3354";1
"3355";1
"3356";1
"3357";1
"3358";1
"3359";1
"3360";1
"3361";3
"3362";2
"3363";2
"3364";3
"3365";1
"3366";1
"3367";1
"3368";5
"3369";2
"3370";1
"3371";3
"3372";1
"3373";1
"3374";1
"3375";2
"3376";1
"3377";4
"3378";5
"3379";1
"3380";1
"3381";3
"3382";2
"3383";1
"3384";5
"3385";1
"3386";3
"3387";3
"3388";1
"3389";3
"3390";1
"3391";5
"3392";3
"3393";2
"3394";1
"3395";3
"3396";0
"3397";0
"3398";5
"3399";5
"3400";3
"3401";3
"3402";5
"3403";3
"3404";3
"3405";3
"3406";3
"3407";3
"3408";2
"3409";2
"3410";3
"3411";3
"3412";3
"3413";3
"3414";3
"3415";2
"3416";3
"3417";3
"3418";3
"3419";3
"3420";3
"3421";3
"3422";3
"3423";3
"3424";3
"3425";3
"3426";3
"3427";3
"3428";3
"3429";3
"3430";3
"3431";3
"3432";3
"3433";3
"3434";3
"3435";3
"3436";0
"3437";3
"3438";3
"3439";0
"3440";3
"3441";3
"3442";3
"3443";3
"3444";3
"3445";3
"3446";3
"3447";3
"3448";3
"3449";3
"3450";3
"3451";3
"3452";1
"3453";3
"3454";3
"3455";1
"3456";3
"3457";1
"3458";1
"3459";1
"3460";5
"3461";2
"3462";1
"3463";2
"3464";2
"3465";5
"3466";1
"3467";1
"3468";2
"3469";1
"3470";1
"3471";2
"3472";4
"3473";3
"3474";3
"3475";1
"3476";1
"3477";1
"3478";1
"3479";1
"3480";1
"3481";1
"3482";3
"3483";1
"3484";2
"3485";1
"3486";1
"3487";1
"3488";2
"3489";2
"3490";5
"3491";5
"3492";5
"3493";5
"3494";1
"3495";1
"3496";1
"3497";1
"3498";1
"3499";5
"3500";1
"3501";1
"3502";1
"3503";1
"3504";5
"3505";5
"3506";2
"3507";5
"3508";5
"3509";5
"3510";1
"3511";1
"3512";1
"3513";1
"3514";1
"3515";1
"3516";1
"3517";1
"3518";3
"3519";1
"3520";1
"3521";1
"3522";1
"3523";1
"3524";2
"3525";2
"3526";1
"3527";3
"3528";2
"3529";1
"3530";1
"3531";2
"3532";1
"3533";5
"3534";1
"3535";1
"3536";1
"3537";1
"3538";4
"3539";1
"3540";1
"3541";1
"3542";1
"3543";1
"3544";3
"3545";1
"3546";3
"3547";3
"3548";3
"3549";3
"3550";3
"3551";2
"3552";1
"3553";1
"3554";1
"3555";1
"3556";1
"3557";1
"3558";1
"3559";1
"3560";1
"3561";1
"3562";4
"3563";1
"3564";1
"3565";3
"3566";3
"3567";5
"3568";3
"3569";3
"3570";3
"3571";3
"3572";5
"3573";0
"3574";0
"3575";0
"3576";3
"3577";0
"3578";3
"3579";5
"3580";0
"3581";5
"3582";0
"3583";0
"3584";3
"3585";0
"3586";0
"3587";3
"3588";0
"3589";3
"3590";0
"3591";0
"3592";0
"3593";5
"3594";3
"3595";5
"3596";5
"3597";3
"3598";3
"3599";3
"3600";5
"3601";3
"3602";5
"3603";5
"3604";5
"3605";5
"3606";3
"3607";0
"3608";0
"3609";3
"3610";5
"3611";3
"3612";3
"3613";4
"3614";5
"3615";3
"3616";5
"3617";0
"3618";3
"3619";3
"3620";3
"3621";3
"3622";3
"3623";0
"3624";0
"3625";5
"3626";0
"3627";0
"3628";0
"3629";0
"3630";5
"3631";3
"3632";5
"3633";0
"3634";0
"3635";5
"3636";3
"3637";1
"3638";5
"3639";3
"3640";5
"3641";5
"3642";1
"3643";1
"3644";1
"3645";1
"3646";1
"3647";1
"3648";1
"3649";5
"3650";1
"3651";1
"3652";5
"3653";1
"3654";5
"3655";3
"3656";3
"3657";3
"3658";5
"3659";3
"3660";3
"3661";3
"3662";5
"3663";3
"3664";3
"3665";3
"3666";3
"3667";3
"3668";0
"3669";5
"3670";5
"3671";5
"3672";5
"3673";5
"3674";5
"3675";3
"3676";5
"3677";5
"3678";3
"3679";5
"3680";5
"3681";5
"3682";0
"3683";0
"3684";0
"3685";5
"3686";5
"3687";0
"3688";5
"3689";5
"3690";5
"3691";5
"3692";5
"3693";5
"3694";5
"3695";5
"3696";2
"3697";5
"3698";5
"3699";5
"3700";3
"3701";5
"3702";2
"3703";5
"3704";5
"3705";5
"3706";5
"3707";2
"3708";5
"3709";5
"3710";5
"3711";5
"3712";5
"3713";5
"3714";2
"3715";3
"3716";5
"3717";5
"3718";3
"3719";3
"3720";5
"3721";5
"3722";5
"3723";5
"3724";5
"3725";1
"3726";5
"3727";5
"3728";5
"3729";5
"3730";5
"3731";5
"3732";3
"3733";3
"3734";5
"3735";5
"3736";5
"3737";5
"3738";5
"3739";5
"3740";5
"3741";5
"3742";5
"3743";5
"3744";5
"3745";5
"3746";3
"3747";5
"3748";5
"3749";5
"3750";3
"3751";5
"3752";5
"3753";0
"3754";0
"3755";5
"3756";3
"3757";5
"3758";5
"3759";5
"3760";5
"3761";3
"3762";3
"3763";2
"3764";5
"3765";5
"3766";0
"3767";5
"3768";2
"3769";4
"3770";2
"3771";5
"3772";5
"3773";5
"3774";3
"3775";3
"3776";3
"3777";5
"3778";3
"3779";2
"3780";5
"3781";3
"3782";3
"3783";5
"3784";5
"3785";5
"3786";5
"3787";2
"3788";5
"3789";5
"3790";1
"3791";4
"3792";5
"3793";3
"3794";5
"3795";3
"3796";3
"3797";5
"3798";2
"3799";3
"3800";5
"3801";2
"3802";3
"3803";2
"3804";3
"3805";3
"3806";3
"3807";3
"3808";3
"3809";2
"3810";3
"3811";3
"3812";3
"3813";3
"3814";0
"3815";5
"3816";5
"3817";5
"3818";1
"3819";5
"3820";3
"3821";2
"3822";5
"3823";3
"3824";0
"3825";2
"3826";3
"3827";5
"3828";3
"3829";3
"3830";3
"3831";3
"3832";3
"3833";0
"3834";0
"3835";3
"3836";5
"3837";3
"3838";3
"3839";3
"3840";3
"3841";3
"3842";5
"3843";5
"3844";3
"3845";2
"3846";2
"3847";2
"3848";2
"3849";2
"3850";2
"3851";2
"3852";2
"3853";5
"3854";4
"3855";2
"3856";2
"3857";3
"3858";4
"3859";4
"3860";0
"3861";0
"3862";0
"3863";0
"3864";4
"3865";2
"3866";2
"3867";5
"3868";0
"3869";0
"3870";2
"3871";4
"3872";2
"3873";1
"3874";0
"3875";3
"3876";2
"3877";3
"3878";3
"3879";3
"3880";3
"3881";3
"3882";3
"3883";2
"3884";2
"3885";5
"3886";0
"3887";5
"3888";5
"3889";5
"3890";5
"3891";5
"3892";3
"3893";5
"3894";5
"3895";5
"3896";2
"3897";3
"3898";5
"3899";5
"3900";0
"3901";5
"3902";0
"3903";0
"3904";0
"3905";3
"3906";3
"3907";5
"3908";0
"3909";0
"3910";3
"3911";2
"3912";0
"3913";0
"3914";2
"3915";4
"3916";4
"3917";1
"3918";4
"3919";4
"3920";2
"3921";4
"3922";2
"3923";4
"3924";4
"3925";4
"3926";4
"3927";0
"3928";0
"3929";0
"3930";0
"3931";0
"3932";0
"3933";5
"3934";0
"3935";0
"3936";0
"3937";2
"3938";0
"3939";0
"3940";5
"3941";5
"3942";2
"3943";0
"3944";0
"3945";0
"3946";5
"3947";3
"3948";0
"3949";2
"3950";0
"3951";0
"3952";5
"3953";0
"3954";0
"3955";3
"3956";3
"3957";3
"3958";5
"3959";3
"3960";3
"3961";3
"3962";3
"3963";3
"3964";3
"3965";3
"3966";3
"3967";3
"3968";0
"3969";0
"3970";3
"3971";3
"3972";3
"3973";0
"3974";3
"3975";5
"3976";3
"3977";0
"3978";4
"3979";0
"3980";0
"3981";0
"3982";2
"3983";1
"3984";0
"3985";5
"3986";5
"3987";0
"3988";5
"3989";5
"3990";2
"3991";0
"3992";4
"3993";0
"3994";0
"3995";2
"3996";5
"3997";0
"3998";0
"3999";2
"4000";0
"4001";3
"4002";5
"4003";5
"4004";0
"4005";3
"4006";4
"4007";3
"4008";3
"4009";3
"4010";3
"4011";3
"4012";3
"4013";3
"4014";3
"4015";5
"4016";0
"4017";0
"4018";0
"4019";0
"4020";0
"4021";0
"4022";0
"4023";0
"4024";0
"4025";0
"4026";0
"4027";0
"4028";1
"4029";3
"4030";3
"4031";3
"4032";5
"4033";0
"4034";5
"4035";2
"4036";0
"4037";5
"4038";2
"4039";2
"4040";2
"4041";5
"4042";5
"4043";0
"4044";4
"4045";0
"4046";0
"4047";0
"4048";1
"4049";1
"4050";0
"4051";5
"4052";0
"4053";0
"4054";5
"4055";2
"4056";0
"4057";0
"4058";4
"4059";0
"4060";2
"4061";5
"4062";0
"4063";0
"4064";1
"4065";4
"4066";3
"4067";5
"4068";5
"4069";0
"4070";3
"4071";3
"4072";4
"4073";3
"4074";3
"4075";3
"4076";2
"4077";5
"4078";0
"4079";3
"4080";4
"4081";0
"4082";0
"4083";0
"4084";3
"4085";3
"4086";3
"4087";3
"4088";3
"4089";3
"4090";5
"4091";5
"4092";0
"4093";0
"4094";0
"4095";0
"4096";4
"4097";4
"4098";5
"4099";5
"4100";0
"4101";0
"4102";0
"4103";5
"4104";4
"4105";4
"4106";4
"4107";4
"4108";4
"4109";4
"4110";4
"4111";4
"4112";4
"4113";4
"4114";4
"4115";4
"4116";4
"4117";4
"4118";4
"4119";4
"4120";4
"4121";4
"4122";3
"4123";3
"4124";4
"4125";4
"4126";5
"4127";4
"4128";4
"4129";4
"4130";4
"4131";4
"4132";4
"4133";4
"4134";4
"4135";4
"4136";4
"4137";4
"4138";4
"4139";4
"4140";3
"4141";0
"4142";0
"4143";3
"4144";2
"4145";3
"4146";3
"4147";3
"4148";5
"4149";4
"4150";4
"4151";4
"4152";4
"4153";4
"4154";4
"4155";4
"4156";4
"4157";4
"4158";4
"4159";4
"4160";4
"4161";4
"4162";2
"4163";2
"4164";2
"4165";0
"4166";4
"4167";4
"4168";4
"4169";4
"4170";3
"4171";2
"4172";2
"4173";2
"4174";2
"4175";4
"4176";4
"4177";5
"4178";2
"4179";2
"4180";1
"4181";4
"4182";4
"4183";4
"4184";1
"4185";2
"4186";0
"4187";2
"4188";3
"4189";2
"4190";2
"4191";0
"4192";4
"4193";2
"4194";4
"4195";2
"4196";2
"4197";2
"4198";3
"4199";2
"4200";4
"4201";4
"4202";4
"4203";4
"4204";4
"4205";2
"4206";4
"4207";2
"4208";2
"4209";2
"4210";2
"4211";2
"4212";4
"4213";4
"4214";5
"4215";4
"4216";4
"4217";5
"4218";4
"4219";4
"4220";4
"4221";0
"4222";0
"4223";0
"4224";0
"4225";4
"4226";4
"4227";4
"4228";4
"4229";4
"4230";4
"4231";5
"4232";4
"4233";4
"4234";4
"4235";4
"4236";4
"4237";4
"4238";4
"4239";4
"4240";4
"4241";2
"4242";2
"4243";2
"4244";2
"4245";4
"4246";2
"4247";2
"4248";2
"4249";4
"4250";2
"4251";2
"4252";2
"4253";2
"4254";2
"4255";2
"4256";2
"4257";2
"4258";4
"4259";4
"4260";1
"4261";2
"4262";2
"4263";0
"4264";4
"4265";2
"4266";4
"4267";4
"4268";4
"4269";4
"4270";4
"4271";4
"4272";4
"4273";4
"4274";4
"4275";2
"4276";4
"4277";0
"4278";4
"4279";4
"4280";2
"4281";4
"4282";4
"4283";4
"4284";4
"4285";4
"4286";4
"4287";4
"4288";4
"4289";4
"4290";4
"4291";4
"4292";2
"4293";4
"4294";4
"4295";4
"4296";4
"4297";2
"4298";4
"4299";4
"4300";4
"4301";4
"4302";4
"4303";4
"4304";4
"4305";4
"4306";4
"4307";4
"4308";4
"4309";4
"4310";1
"4311";4
"4312";4
"4313";4
"4314";4
"4315";4
"4316";4
"4317";4
"4318";4
"4319";4
"4320";4
"4321";4
"4322";0
"4323";0
"4324";0
"4325";4
"4326";4
"4327";3
"4328";2
"4329";4
"4330";4
"4331";0
"4332";0
"4333";0
"4334";4
"4335";4
"4336";5
"4337";4
"4338";3
"4339";4
"4340";4
"4341";4
"4342";4
"4343";4
"4344";4
"4345";1
"4346";4
"4347";4
"4348";4
"4349";4
"4350";4
"4351";4
"4352";4
"4353";4
"4354";4
"4355";4
"4356";4
"4357";4
"4358";4
"4359";4
"4360";4
"4361";4
"4362";4
"4363";4
"4364";4
"4365";4
"4366";4
"4367";4
"4368";5
"4369";0
"4370";0
"4371";0
"4372";5
"4373";4
"4374";4
"4375";5
"4376";4
"4377";4
"4378";2
"4379";5
"4380";4
"4381";2
"4382";4
"4383";2
"4384";4
"4385";4
"4386";4
"4387";2
"4388";4
"4389";4
"4390";4
"4391";4
"4392";2
"4393";2
"4394";2
"4395";4
"4396";2
"4397";4
"4398";5
"4399";5
"4400";2
"4401";4
"4402";2
"4403";2
"4404";2
"4405";2
"4406";2
"4407";4
"4408";2
"4409";2
"4410";4
"4411";4
"4412";4
"4413";4
"4414";4
"4415";2
"4416";4
"4417";5
"4418";0
"4419";0
"4420";0
"4421";4
"4422";4
"4423";4
"4424";4
"4425";4
"4426";4
"4427";4
"4428";4
"4429";5
"4430";4
"4431";5
"4432";0
"4433";0
"4434";0
"4435";0
"4436";0
"4437";0
"4438";4
"4439";4
"4440";4
"4441";4
"4442";4
"4443";2
"4444";2
"4445";2
"4446";4
"4447";4
"4448";5
"4449";0
"4450";0
"4451";0
"4452";4
"4453";4
"4454";4
"4455";4
"4456";2
"4457";4
"4458";4
"4459";4
"4460";4
"4461";4
"4462";3
"4463";3
"4464";4
"4465";4
"4466";5
"4467";4
"4468";4
"4469";4
"4470";4
"4471";4
"4472";5
"4473";1
"4474";4
"4475";2
"4476";4
"4477";2
"4478";2
"4479";0
"4480";2
"4481";2
"4482";2
"4483";2
"4484";2
"4485";2
"4486";2
"4487";2
"4488";2
"4489";2
"4490";2
"4491";2
"4492";2
"4493";2
"4494";2
"4495";2
"4496";2
"4497";2
"4498";0
"4499";2
"4500";2
"4501";5
"4502";2
"4503";2
"4504";4
"4505";4
"4506";2
"4507";2
"4508";2
"4509";2
"4510";4
"4511";5
"4512";2
"4513";2
"4514";2
"4515";4
"4516";0
"4517";0
"4518";0
"4519";5
"4520";4
"4521";4
"4522";4
"4523";4
"4524";3
"4525";2
"4526";2
"4527";4
"4528";2
"4529";2
"4530";5
"4531";3
"4532";3
"4533";3
"4534";3
"4535";5
"4536";5
"4537";3
"4538";0
"4539";0
"4540";4
"4541";3
"4542";5
"4543";1
"4544";3
"4545";1
"4546";3
"4547";3
"4548";3
"4549";3
"4550";0
"4551";3
"4552";0
"4553";0
"4554";3
"4555";3
"4556";3
"4557";3
"4558";3
"4559";3
"4560";5
"4561";1
"4562";1
"4563";5
"4564";4
"4565";4
"4566";2
"4567";4
"4568";4
"4569";5
"4570";2
"4571";4
"4572";1
"4573";2
"4574";4
"4575";3
"4576";2
"4577";2
"4578";2
"4579";4
"4580";5
"4581";4
"4582";2
"4583";4
"4584";2
"4585";2
"4586";4
"4587";4
"4588";4
"4589";3
"4590";2
"4591";4
"4592";4
"4593";1
"4594";1
"4595";1
"4596";2
"4597";4
"4598";2
"4599";3
"4600";2
"4601";4
"4602";2
"4603";2
"4604";2
"4605";2
"4606";2
"4607";4
"4608";4
"4609";1
"4610";2
"4611";2
"4612";0
"4613";4
"4614";5
"4615";0
"4616";0
"4617";0
"4618";5
"4619";4
"4620";4
"4621";4
"4622";2
"4623";2
"4624";4
"4625";4
"4626";4
"4627";4
"4628";4
"4629";2
"4630";4
"4631";4
"4632";4
"4633";3
"4634";0
"4635";2
"4636";4
"4637";2
"4638";4
"4639";4
"4640";2
"4641";4
"4642";4
"4643";4
"4644";4
"4645";4
"4646";4
"4647";4
"4648";4
"4649";4
"4650";2
"4651";2
"4652";4
"4653";4
"4654";0
"4655";0
"4656";4
"4657";4
"4658";0
"4659";0
"4660";0
"4661";5
"4662";5
"4663";3
"4664";5
"4665";5
"4666";0
"4667";5
"4668";5
"4669";3
"4670";5
"4671";5
"4672";1
"4673";1
"4674";1
"4675";5
"4676";1
"4677";5
"4678";5
"4679";5
"4680";5
"4681";5
"4682";5
"4683";5
"4684";5
"4685";3
"4686";5
"4687";5
"4688";3
"4689";3
"4690";5
"4691";3
"4692";3
"4693";3
"4694";3
"4695";3
"4696";3
"4697";5
"4698";5
"4699";5
"4700";5
"4701";3
"4702";5
"4703";3
"4704";3
"4705";5
"4706";5
"4707";5
"4708";0
"4709";0
"4710";0
"4711";0
"4712";5
"4713";5
"4714";5
"4715";5
"4716";0
"4717";0
"4718";5
"4719";5
"4720";4
"4721";4
"4722";4
"4723";4
"4724";5
"4725";5
"4726";4
"4727";1
"4728";5
"4729";2
"4730";4
"4731";4
"4732";4
"4733";1
"4734";4
"4735";4
"4736";4
"4737";4
"4738";4
"4739";5
"4740";5
"4741";5
"4742";5
"4743";5
"4744";5
"4745";5
"4746";4
"4747";4
"4748";1
"4749";5
"4750";5
"4751";3
"4752";0
"4753";3
"4754";4
"4755";4
"4756";4
"4757";4
"4758";5
"4759";5
"4760";0
"4761";5
"4762";5
"4763";5
"4764";0
"4765";5
"4766";3
"4767";3
"4768";5
"4769";5
"4770";1
"4771";5
"4772";0
"4773";0
"4774";0
"4775";5
"4776";5
"4777";5
"4778";5
"4779";5
"4780";5
"4781";5
"4782";4
"4783";4
"4784";5
"4785";3
"4786";5
"4787";0
"4788";0
"4789";3
"4790";5
"4791";5
"4792";3
"4793";3
"4794";5
"4795";4
"4796";5
"4797";4
"4798";4
"4799";1
"4800";3
"4801";5
"4802";5
"4803";5
"4804";5
"4805";4
"4806";0
"4807";0
"4808";0
"4809";0
"4810";0
"4811";0
"4812";0
"4813";0
"4814";0
"4815";0
"4816";0
"4817";0
"4818";4
"4819";3
"4820";3
"4821";3
"4822";2
"4823";2
"4824";2
"4825";4
"4826";4
"4827";2
"4828";2
"4829";5
