"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"4504";4504;0;0;0;0;0;0;0;0;1
"4505";4505;0;0;0;0;0;0;0;0;1
"4506";4506;0;0;0;0;0;0;0;0;1
"4507";4507;0;0;0;0;0;0;0;0;1
"4508";4508;0;0;0;0;0;0;0;0;1
"4509";4509;0;0;0;0;0;0;0;0;1
"4510";4510;0;0;0;0;0;0;0;0;1
"4511";4511;0;0;0;0;0;0;3;3;3
"4512";4512;0;0;0;0;0;0;0;0;1
"4513";4513;0;0;0;0;0;0;0;0;1
"4514";4514;0;0;0;0;0;0;0;0;1
"4515";4515;0;0;0;0;0;0;0;0;1
"4516";4516;0;0;0;0;0;0;0;0;0
"4517";4517;0;0;0;0;0;0;0;0;0
"4518";4518;0;0;0;0;0;0;0;0;0
"4519";4519;0;0;0;0;0;0;3;3;3
"4520";4520;0;0;0;0;0;0;0;0;1
"4521";4521;0;0;0;0;0;0;0;0;1
"4522";4522;0;0;0;0;0;0;0;0;1
"4523";4523;0;0;0;0;0;0;0;0;1
"4524";4524;0;0;0;0;0;0;2;2;2
"4525";4525;0;0;0;0;0;0;0;0;1
"4526";4526;0;0;0;0;0;0;0;0;1
"4527";4527;0;0;0;0;0;0;0;0;1
"4528";4528;0;0;0;0;0;0;0;0;1
"4529";4529;0;0;0;0;0;0;0;0;1
"4530";4530;0;0;0;0;0;0;3;3;3
"4531";4531;0;0;0;0;0;0;2;2;2
"4532";4532;0;0;0;0;0;0;2;2;2
"4533";4533;0;0;0;0;0;0;2;2;2
"4534";4534;0;0;0;0;0;0;2;2;2
"4535";4535;0;0;0;0;0;0;3;3;3
"4536";4536;0;0;0;0;0;0;3;3;3
"4537";4537;0;0;0;0;0;0;2;2;2
"4538";4538;0;0;0;0;0;0;2;2;2
"4539";4539;0;0;0;0;0;0;2;2;2
"4540";4540;0;0;0;0;0;0;0;0;1
"4541";4541;0;0;0;0;0;0;2;2;2
"4542";4542;0;0;0;0;0;0;3;3;3
"4543";4543;0;0;0;0;0;0;0;0;1
"4544";4544;0;0;0;0;0;0;2;2;2
"4545";4545;0;0;0;0;0;0;0;0;1
"4546";4546;0;0;0;0;0;0;2;2;2
"4547";4547;0;0;0;0;0;0;2;2;2
"4548";4548;0;0;0;0;0;0;2;2;2
"4549";4549;0;0;0;0;0;0;2;2;2
"4550";4550;0;0;0;0;0;0;2;2;2
"4551";4551;0;0;0;0;0;0;2;2;2
"4552";4552;0;0;0;0;0;0;2;2;2
"4553";4553;0;0;0;0;0;0;2;2;2
"4554";4554;0;0;0;0;0;0;2;2;2
"4555";4555;0;0;0;0;0;0;2;2;2
"4556";4556;0;0;0;0;0;0;2;2;2
"4557";4557;0;0;0;0;0;0;2;2;2
"4558";4558;0;0;0;0;0;0;2;2;2
"4559";4559;0;0;0;0;0;0;2;2;2
"4560";4560;0;0;0;0;0;0;3;3;3
"4561";4561;0;0;0;0;0;0;0;0;1
"4562";4562;0;0;0;0;0;0;0;0;1
"4563";4563;0;0;0;0;0;0;3;3;3
"4564";4564;0;0;0;0;0;0;0;0;1
"4565";4565;0;0;0;0;0;0;0;0;1
"4566";4566;0;0;0;0;0;0;0;0;1
"4567";4567;0;0;0;0;0;0;0;0;1
"4568";4568;0;0;0;0;0;0;0;0;1
"4569";4569;0;0;0;0;0;0;3;3;3
"4570";4570;0;0;0;0;0;0;0;0;1
"4571";4571;0;0;0;0;0;0;0;0;1
"4572";4572;0;0;0;0;0;0;0;0;1
"4573";4573;0;0;0;0;0;0;0;0;1
"4574";4574;0;0;0;0;0;0;0;0;1
"4575";4575;0;0;0;0;0;0;2;2;2
"4576";4576;0;0;0;0;0;0;0;0;1
"4577";4577;0;0;0;0;0;0;0;0;1
"4578";4578;0;0;0;0;0;0;0;0;1
"4579";4579;0;0;0;0;0;0;0;0;1
"4580";4580;0;0;0;0;0;0;3;3;3
"4581";4581;0;0;0;0;0;0;0;0;1
"4582";4582;0;0;0;0;0;0;0;0;1
"4583";4583;0;0;0;0;0;0;0;0;1
"4584";4584;0;0;0;0;0;0;0;0;1
"4585";4585;0;0;0;0;0;0;0;0;1
"4586";4586;0;0;0;0;0;0;0;0;1
"4587";4587;0;0;0;0;0;0;0;0;1
"4588";4588;0;0;0;0;0;0;0;0;1
"4589";4589;0;0;0;0;0;0;2;2;2
"4590";4590;0;0;0;0;0;0;0;0;1
"4591";4591;0;0;0;0;0;0;0;0;1
"4592";4592;0;0;0;0;0;0;0;0;1
"4593";4593;0;0;0;0;0;0;0;0;1
"4594";4594;0;0;0;0;0;0;0;0;1
"4595";4595;0;0;0;0;0;0;0;0;1
"4596";4596;0;0;0;0;0;0;0;0;1
"4597";4597;0;0;0;0;0;0;0;0;1
"4598";4598;0;0;0;0;0;0;0;0;1
"4599";4599;0;0;0;0;0;0;2;2;2
"4600";4600;0;0;0;0;0;0;0;0;1
"4601";4601;0;0;0;0;0;0;0;0;1
"4602";4602;0;0;0;0;0;0;0;0;1
"4603";4603;0;0;0;0;0;0;0;0;1
"4604";4604;0;0;0;0;0;0;0;0;1
"4605";4605;0;0;0;0;0;0;0;0;1
"4606";4606;0;0;0;0;0;0;0;0;1
"4607";4607;0;0;0;0;0;0;0;0;1
"4608";4608;0;0;0;0;0;0;0;0;1
"4609";4609;0;0;0;0;0;0;0;0;1
"4610";4610;0;0;0;0;0;0;0;0;1
"4611";4611;0;0;0;0;0;0;0;0;1
"4612";4612;0;0;0;0;0;0;2;2;2
"4613";4613;0;0;0;0;0;0;0;0;1
"4614";4614;0;0;0;0;0;0;3;3;3
"4615";4615;0;0;0;0;0;0;0;0;0
"4616";4616;0;0;0;0;0;0;0;0;0
"4617";4617;0;0;0;0;0;0;0;0;0
"4618";4618;0;0;0;0;0;0;3;3;3
"4619";4619;0;0;0;0;0;0;0;0;1
"4620";4620;0;0;0;0;0;0;0;0;1
"4621";4621;0;0;0;0;0;0;0;0;1
"4622";4622;0;0;0;0;0;0;0;0;1
"4623";4623;0;0;0;0;0;0;0;0;1
"4624";4624;0;0;0;0;0;0;0;0;1
"4625";4625;0;0;0;0;0;0;0;0;1
"4626";4626;0;0;0;0;0;0;0;0;1
"4627";4627;0;0;0;0;0;0;0;0;1
"4628";4628;0;0;0;0;0;0;0;0;1
"4629";4629;0;0;0;0;0;0;0;0;1
"4630";4630;0;0;0;0;0;0;0;0;1
"4631";4631;0;0;0;0;0;0;0;0;1
"4632";4632;0;0;0;0;0;0;0;0;1
"4633";4633;0;0;0;0;0;0;2;2;2
"4634";4634;0;0;0;0;0;0;2;2;2
"4635";4635;0;0;0;0;0;0;0;0;1
"4636";4636;0;0;0;0;0;0;0;0;1
"4637";4637;0;0;0;0;0;0;0;0;1
"4638";4638;0;0;0;0;0;0;0;0;1
"4639";4639;0;0;0;0;0;0;0;0;1
"4640";4640;0;0;0;0;0;0;0;0;1
"4641";4641;0;0;0;0;0;0;0;0;1
"4642";4642;0;0;0;0;0;0;0;0;1
"4643";4643;0;0;0;0;0;0;0;0;1
"4644";4644;0;0;0;0;0;0;0;0;1
"4645";4645;0;0;0;0;0;0;0;0;1
"4646";4646;0;0;0;0;0;0;0;0;1
"4647";4647;0;0;0;0;0;0;0;0;1
"4648";4648;0;0;0;0;0;0;0;0;1
"4649";4649;0;0;0;0;0;0;0;0;1
"4650";4650;0;0;0;0;0;0;0;0;1
"4651";4651;0;0;0;0;0;0;0;0;1
"4652";4652;0;0;0;0;0;0;0;0;1
"4653";4653;0;0;0;0;0;0;0;0;1
"4654";4654;0;0;0;0;0;0;0;0;0
"4655";4655;0;0;0;0;0;0;0;0;0
"4656";4656;0;0;0;0;0;0;0;0;1
"4657";4657;0;0;0;0;0;0;0;0;1
"4658";4658;0;0;0;0;0;0;0;0;0
"4659";4659;0;0;0;0;0;0;0;0;0
"4660";4660;0;0;0;0;0;0;0;0;0
"4661";4661;0;0;0;0;0;0;3;3;3
"4662";4662;0;0;0;0;0;0;3;3;3
"4663";4663;0;0;0;0;0;0;2;2;2
"4664";4664;0;0;0;0;0;0;3;3;3
"4665";4665;0;0;0;0;0;0;3;3;3
"4666";4666;0;0;0;0;0;0;0;0;0
"4667";4667;0;0;0;0;0;0;3;3;3
"4668";4668;0;0;0;0;0;0;3;3;3
"4669";4669;0;0;0;0;0;0;2;2;2
"4670";4670;0;0;0;0;0;0;3;3;3
"4671";4671;0;0;0;0;0;0;3;3;3
"4672";4672;0;0;0;0;0;0;0;0;1
"4673";4673;0;0;0;0;0;0;0;0;1
"4674";4674;0;0;0;0;0;0;0;0;1
"4675";4675;0;0;0;0;0;0;3;3;3
"4676";4676;0;0;0;0;0;0;0;0;1
"4677";4677;0;0;0;0;0;0;3;3;3
"4678";4678;0;0;0;0;0;0;3;3;3
"4679";4679;0;0;0;0;0;0;3;3;3
"4680";4680;0;0;0;0;0;0;3;3;3
"4681";4681;0;0;0;0;0;0;3;3;3
"4682";4682;0;0;0;0;0;0;3;3;3
"4683";4683;0;0;0;0;0;0;3;3;3
"4684";4684;0;0;0;0;0;0;3;3;3
"4685";4685;0;0;0;0;0;0;2;2;2
"4686";4686;0;0;0;0;0;0;3;3;3
"4687";4687;0;0;0;0;0;0;3;3;3
"4688";4688;0;0;0;0;0;0;2;2;2
"4689";4689;0;0;0;0;0;0;2;2;2
"4690";4690;0;0;0;0;0;0;3;3;3
"4691";4691;0;0;0;0;0;0;2;2;2
"4692";4692;0;0;0;0;0;0;2;2;2
"4693";4693;0;0;0;0;0;0;2;2;2
"4694";4694;0;0;0;0;0;0;2;2;2
"4695";4695;0;0;0;0;0;0;2;2;2
"4696";4696;0;0;0;0;0;0;2;2;2
"4697";4697;0;0;0;0;0;0;3;3;3
"4698";4698;0;0;0;0;0;0;3;3;3
"4699";4699;0;0;0;0;0;0;3;3;3
"4700";4700;0;0;0;0;0;0;3;3;3
"4701";4701;0;0;0;0;0;0;2;2;2
"4702";4702;0;0;0;0;0;0;3;3;3
"4703";4703;0;0;0;0;0;0;2;2;2
"4704";4704;0;0;0;0;0;0;2;2;2
"4705";4705;0;0;0;0;0;0;3;3;3
"4706";4706;0;0;0;0;0;0;3;3;3
"4707";4707;0;0;0;0;0;0;3;3;3
"4708";4708;0;0;0;0;0;0;0;0;0
"4709";4709;0;0;0;0;0;0;0;0;0
"4710";4710;0;0;0;0;0;0;0;0;0
"4711";4711;0;0;0;0;0;0;0;0;0
"4712";4712;0;0;0;0;0;0;3;3;3
"4713";4713;0;0;0;0;0;0;3;3;3
"4714";4714;0;0;0;0;0;0;3;3;3
"4715";4715;0;0;0;0;0;0;3;3;3
"4716";4716;0;0;0;0;0;0;0;0;0
"4717";4717;0;0;0;0;0;0;0;0;0
"4718";4718;0;0;0;0;0;0;3;3;3
"4719";4719;0;0;0;0;0;0;3;3;3
"4720";4720;0;0;0;0;0;0;0;0;1
"4721";4721;0;0;0;0;0;0;0;0;1
"4722";4722;0;0;0;0;0;0;0;0;1
"4723";4723;0;0;0;0;0;0;0;0;1
"4724";4724;0;0;0;0;0;0;3;3;3
"4725";4725;0;0;0;0;0;0;3;3;3
"4726";4726;0;0;0;0;0;0;0;0;1
"4727";4727;0;0;0;0;0;0;0;0;1
"4728";4728;0;0;0;0;0;0;3;3;3
"4729";4729;0;0;0;0;0;0;0;0;1
"4730";4730;0;0;0;0;0;0;0;0;1
"4731";4731;0;0;0;0;0;0;0;0;1
"4732";4732;0;0;0;0;0;0;0;0;1
"4733";4733;0;0;0;0;0;0;0;0;1
"4734";4734;0;0;0;0;0;0;0;0;1
"4735";4735;0;0;0;0;0;0;0;0;1
"4736";4736;0;0;0;0;0;0;0;0;1
"4737";4737;0;0;0;0;0;0;0;0;1
"4738";4738;0;0;0;0;0;0;0;0;1
"4739";4739;0;0;0;0;0;0;3;3;3
"4740";4740;0;0;0;0;0;0;3;3;3
"4741";4741;0;0;0;0;0;0;3;3;3
"4742";4742;0;0;0;0;0;0;3;3;3
"4743";4743;0;0;0;0;0;0;3;3;3
"4744";4744;0;0;0;0;0;0;3;3;3
"4745";4745;0;0;0;0;0;0;3;3;3
"4746";4746;0;0;0;0;0;0;0;0;1
"4747";4747;0;0;0;0;0;0;0;0;1
"4748";4748;0;0;0;0;0;0;0;0;1
"4749";4749;0;0;0;0;0;0;3;3;3
"4750";4750;0;0;0;0;0;0;3;3;3
"4751";4751;0;0;0;0;0;0;2;2;2
"4752";4752;0;0;0;0;0;0;2;2;2
"4753";4753;0;0;0;0;0;0;2;2;2
"4754";4754;0;0;0;0;0;0;0;0;1
"4755";4755;0;0;0;0;0;0;0;0;1
"4756";4756;0;0;0;0;0;0;0;0;1
"4757";4757;0;0;0;0;0;0;0;0;1
"4758";4758;0;0;0;0;0;0;3;3;3
"4759";4759;0;0;0;0;0;0;3;3;3
"4760";4760;0;0;0;0;0;0;2;2;2
"4761";4761;0;0;0;0;0;0;3;3;3
"4762";4762;0;0;0;0;0;0;3;3;3
"4763";4763;0;0;0;0;0;0;3;3;3
"4764";4764;0;0;0;0;0;0;2;2;2
"4765";4765;0;0;0;0;0;0;3;3;3
"4766";4766;0;0;0;0;0;0;2;2;2
"4767";4767;0;0;0;0;0;0;2;2;2
"4768";4768;0;0;0;0;0;0;3;3;3
"4769";4769;0;0;0;0;0;0;3;3;3
"4770";4770;0;0;0;0;0;0;0;0;1
"4771";4771;0;0;0;0;0;0;3;3;3
"4772";4772;0;0;0;0;0;0;2;2;2
"4773";4773;0;0;0;0;0;0;0;0;0
"4774";4774;0;0;0;0;0;0;0;0;0
"4775";4775;0;0;0;0;0;0;3;3;3
"4776";4776;0;0;0;0;0;0;3;3;3
"4777";4777;0;0;0;0;0;0;3;3;3
"4778";4778;0;0;0;0;0;0;3;3;3
"4779";4779;0;0;0;0;0;0;3;3;3
"4780";4780;0;0;0;0;0;0;3;3;3
"4781";4781;0;0;0;0;0;0;3;3;3
"4782";4782;0;0;0;0;0;0;0;0;1
"4783";4783;0;0;0;0;0;0;0;0;1
"4784";4784;0;0;0;0;0;0;3;3;3
"4785";4785;0;0;0;0;0;0;2;2;2
"4786";4786;0;0;0;0;0;0;3;3;3
"4787";4787;0;0;0;0;0;0;2;2;2
"4788";4788;0;0;0;0;0;0;2;2;2
"4789";4789;0;0;0;0;0;0;2;2;2
"4790";4790;0;0;0;0;0;0;3;3;3
"4791";4791;0;0;0;0;0;0;3;3;3
"4792";4792;0;0;0;0;0;0;2;2;2
"4793";4793;0;0;0;0;0;0;2;2;2
"4794";4794;0;0;0;0;0;0;3;3;3
"4795";4795;0;0;0;0;0;0;0;0;1
"4796";4796;0;0;0;0;0;0;3;3;3
"4797";4797;0;0;0;0;0;0;0;0;1
"4798";4798;0;0;0;0;0;0;0;0;1
"4799";4799;0;0;0;0;0;0;0;0;1
"4800";4800;0;0;0;0;0;0;2;2;2
"4801";4801;0;0;0;0;0;0;3;3;3
"4802";4802;0;0;0;0;0;0;3;3;3
"4803";4803;0;0;0;0;0;0;3;3;3
"4804";4804;0;0;0;0;0;0;3;3;3
"4805";4805;0;0;0;0;0;0;0;0;1
"4806";4806;0;0;0;0;0;0;0;0;0
"4807";4807;0;0;0;0;0;0;0;0;0
"4808";4808;0;0;0;0;0;0;0;0;0
"4809";4809;0;0;0;0;0;0;0;0;0
"4810";4810;0;0;0;0;0;0;0;0;0
"4811";4811;0;0;0;0;0;0;0;0;0
"4812";4812;0;0;0;0;0;0;0;0;0
"4813";4813;0;0;0;0;0;0;0;0;0
"4814";4814;0;0;0;0;0;0;0;0;0
"4815";4815;0;0;0;0;0;0;0;0;0
"4816";4816;0;0;0;0;0;0;0;0;0
"4817";4817;0;0;0;0;0;0;0;0;0
"4818";4818;0;0;0;0;0;0;0;0;1
"4819";4819;0;0;0;0;0;0;2;2;2
"4820";4820;0;0;0;0;0;0;2;2;2
"4821";4821;0;0;0;0;0;0;2;2;2
"4822";4822;0;0;0;0;0;0;0;0;1
"4823";4823;0;0;0;0;0;0;0;0;1
"4824";4824;0;0;0;0;0;0;0;0;1
"4825";4825;0;0;0;0;0;0;0;0;1
"4826";4826;0;0;0;0;0;0;0;0;1
"4827";4827;0;0;0;0;0;0;0;0;1
"4828";4828;0;0;0;0;0;0;0;0;1
"4829";4829;0;0;0;0;0;0;3;3;3
"4830";4830;0;0;0;0;0;0;3;3;3
"4831";4831;0;0;0;0;0;0;0;0;0
"4832";4832;0;0;0;0;0;0;0;0;0
"4833";4833;0;0;0;0;0;0;0;0;0
"4834";4834;0;0;0;0;0;0;0;0;0
"4835";4835;0;0;0;0;0;0;0;0;0
"4836";4836;0;0;0;0;0;0;0;0;0
"4837";4837;0;0;0;0;0;0;0;0;0
"4838";4838;0;0;0;0;0;0;0;0;0
"4839";4839;0;0;0;0;0;0;0;0;0
"4840";4840;0;0;0;0;0;0;3;3;3
"4841";4841;0;0;0;0;0;0;0;0;1
"4842";4842;0;0;0;0;0;0;0;0;1
"4843";4843;0;0;0;0;0;0;0;0;1
"4844";4844;0;0;0;0;0;0;0;0;1
"4845";4845;0;0;0;0;0;0;0;0;1
"4846";4846;0;0;0;0;0;0;0;0;1
"4847";4847;0;0;0;0;0;0;0;0;1
"4848";4848;0;0;0;0;0;0;0;0;1
"4849";4849;0;0;0;0;0;0;0;0;1
"4850";4850;0;0;0;0;0;0;0;0;1
"4851";4851;0;0;0;0;0;0;0;0;1
"4852";4852;0;0;0;0;0;0;0;0;1
"4853";4853;0;0;0;0;0;0;3;3;3
"4854";4854;0;0;0;0;0;0;0;0;1
"4855";4855;0;0;0;0;0;0;3;3;3
"4856";4856;0;0;0;0;0;0;3;3;3
"4857";4857;0;0;0;0;0;0;0;0;1
"4858";4858;0;0;0;0;0;0;0;0;1
"4859";4859;0;0;0;0;0;0;0;0;1
"4860";4860;0;0;0;0;0;0;0;0;1
"4861";4861;0;0;0;0;0;0;0;0;1
"4862";4862;0;0;0;0;0;0;0;0;1
"4863";4863;0;0;0;0;0;0;0;0;1
"4864";4864;0;0;0;0;0;0;3;3;3
"4865";4865;0;0;0;0;0;0;0;0;1
"4866";4866;0;0;0;0;0;0;0;0;1
"4867";4867;0;0;0;0;0;0;0;0;1
"4868";4868;0;0;0;0;0;0;0;0;1
"4869";4869;0;0;0;0;0;0;0;0;1
"4870";4870;0;0;0;0;0;0;0;0;1
"4871";4871;0;0;0;0;0;0;0;0;1
"4872";4872;0;0;0;0;0;0;0;0;1
"4873";4873;0;0;0;0;0;0;0;0;1
"4874";4874;0;0;0;0;0;0;3;3;3
"4875";4875;0;0;0;0;0;0;3;3;3
"4876";4876;0;0;0;0;0;0;2;2;2
"4877";4877;0;0;0;0;0;0;2;2;2
"4878";4878;0;0;0;0;0;0;2;2;2
"4879";4879;0;0;0;0;0;0;2;2;2
"4880";4880;0;0;0;0;0;0;0;0;1
"4881";4881;0;0;0;0;0;0;0;0;1
"4882";4882;0;0;0;0;0;0;0;0;1
"4883";4883;0;0;0;0;0;0;0;0;1
"4884";4884;0;0;0;0;0;0;0;0;1
"4885";4885;0;0;0;0;0;0;0;0;1
"4886";4886;0;0;0;0;0;0;0;0;1
"4887";4887;0;0;0;0;0;0;0;0;1
"4888";4888;0;0;0;0;0;0;0;0;1
"4889";4889;0;0;0;0;0;0;0;0;1
"4890";4890;0;0;0;0;0;0;0;0;1
"4891";4891;0;0;0;0;0;0;0;0;1
"4892";4892;0;0;0;0;0;0;0;0;1
"4893";4893;0;0;0;0;0;0;0;0;1
"4894";4894;0;0;0;0;0;0;0;0;1
"4895";4895;0;0;0;0;0;0;0;0;1
"4896";4896;0;0;0;0;0;0;0;0;1
"4897";4897;0;0;0;0;0;0;0;0;1
"4898";4898;0;0;0;0;0;0;0;0;1
"4899";4899;0;0;0;0;0;0;0;0;1
"4900";4900;0;0;0;0;0;0;2;2;2
"4901";4901;0;0;0;0;0;0;0;0;1
"4902";4902;0;0;0;0;0;0;3;3;3
"4903";4903;0;0;0;0;0;0;3;3;3
"4904";4904;0;0;0;0;0;0;2;2;2
"4905";4905;0;0;0;0;0;0;2;2;2
"4906";4906;0;0;0;0;0;0;2;2;2
"4907";4907;0;0;0;0;0;0;0;0;1
"4908";4908;0;0;0;0;0;0;0;0;1
"4909";4909;0;0;0;0;0;0;0;0;1
"4910";4910;0;0;0;0;0;0;0;0;1
"4911";4911;0;0;0;0;0;0;2;2;2
"4912";4912;0;0;0;0;0;0;2;2;2
"4913";4913;0;0;0;0;0;0;2;2;2
"4914";4914;0;0;0;0;0;0;0;0;1
"4915";4915;0;0;0;0;0;0;2;2;2
"4916";4916;0;0;0;0;0;0;0;0;1
"4917";4917;0;0;0;0;0;0;0;0;1
"4918";4918;0;0;0;0;0;0;0;0;1
"4919";4919;0;0;0;0;0;0;0;0;1
"4920";4920;0;0;0;0;0;0;0;0;1
"4921";4921;0;0;0;0;0;0;0;0;1
"4922";4922;0;0;0;0;0;0;0;0;1
"4923";4923;0;0;0;0;0;0;0;0;1
"4924";4924;0;0;0;0;0;0;2;2;2
"4925";4925;0;0;0;0;0;0;0;0;1
"4926";4926;0;0;0;0;0;0;0;0;1
"4927";4927;0;0;0;0;0;0;0;0;0
"4928";4928;0;0;0;0;0;0;0;0;1
"4929";4929;0;0;0;0;0;0;0;0;1
"4930";4930;0;0;0;0;0;0;0;0;1
"4931";4931;0;0;0;0;0;0;0;0;1
"4932";4932;0;0;0;0;0;0;0;0;1
"4933";4933;0;0;0;0;0;0;0;0;1
"4934";4934;0;0;0;0;0;0;0;0;1
"4935";4935;0;0;0;0;0;0;0;0;1
"4936";4936;0;0;0;0;0;0;0;0;1
"4937";4937;0;0;0;0;0;0;0;0;1
"4938";4938;0;0;0;0;0;0;0;0;1
"4939";4939;0;0;0;0;0;0;0;0;1
"4940";4940;0;0;0;0;0;0;0;0;1
"4941";4941;0;0;0;0;0;0;0;0;1
"4942";4942;0;0;0;0;0;0;0;0;1
"4943";4943;0;0;0;0;0;0;0;0;1
"4944";4944;0;0;0;0;0;0;0;0;1
"4945";4945;0;0;0;0;0;0;0;0;1
"4946";4946;0;0;0;0;0;0;0;0;1
"4947";4947;0;0;0;0;0;0;0;0;1
"4948";4948;0;0;0;0;0;0;0;0;1
"4949";4949;0;0;0;0;0;0;0;0;1
"4950";4950;0;0;0;0;0;0;0;0;1
"4951";4951;0;0;0;0;0;0;3;3;3
"4952";4952;0;0;0;0;0;0;0;0;0
"4953";4953;0;0;0;0;0;0;0;0;1
"4954";4954;0;0;0;0;0;0;0;0;0
"4955";4955;0;0;0;0;0;0;0;0;0
"4956";4956;0;0;0;0;0;0;0;0;0
"4957";4957;0;0;0;0;0;0;3;3;3
"4958";4958;0;0;0;0;0;0;0;0;0
"4959";4959;0;0;0;0;0;0;0;0;1
"4960";4960;0;0;0;0;0;0;0;0;1
"4961";4961;0;0;0;0;0;0;0;0;1
"4962";4962;0;0;0;0;0;0;0;0;1
"4963";4963;0;0;0;0;0;0;0;0;1
"4964";4964;0;0;0;0;0;0;0;0;1
"4965";4965;0;0;0;0;0;0;0;0;1
"4966";4966;0;0;0;0;0;0;0;0;1
"4967";4967;0;0;0;0;0;0;0;0;1
"4968";4968;0;0;0;0;0;0;0;0;1
"4969";4969;0;0;0;0;0;0;0;0;1
"4970";4970;0;0;0;0;0;0;0;0;1
"4971";4971;0;0;0;0;0;0;0;0;1
"4972";4972;0;0;0;0;0;0;0;0;1
"4973";4973;0;0;0;0;0;0;0;0;1
"4974";4974;0;0;0;0;0;0;0;0;1
"4975";4975;0;0;0;0;0;0;0;0;1
"4976";4976;0;0;0;0;0;0;3;3;3
"4977";4977;0;0;0;0;0;0;0;0;1
"4978";4978;0;0;0;0;0;0;0;0;1
"4979";4979;0;0;0;0;0;0;0;0;1
"4980";4980;0;0;0;0;0;0;0;0;1
"4981";4981;0;0;0;0;0;0;0;0;1
"4982";4982;0;0;0;0;0;0;0;0;1
"4983";4983;0;0;0;0;0;0;0;0;1
"4984";4984;0;0;0;0;0;0;0;0;1
"4985";4985;0;0;0;0;0;0;0;0;1
"4986";4986;0;0;0;0;0;0;0;0;1
"4987";4987;0;0;0;0;0;0;0;0;1
"4988";4988;0;0;0;0;0;0;0;0;1
"4989";4989;0;0;0;0;0;0;0;0;1
"4990";4990;0;0;0;0;0;0;0;0;1
"4991";4991;0;0;0;0;0;0;0;0;1
"4992";4992;0;0;0;0;0;0;0;0;1
"4993";4993;0;0;0;0;0;0;0;0;1
"4994";4994;0;0;0;0;0;0;0;0;1
"4995";4995;0;0;0;0;0;0;0;0;1
"4996";4996;0;0;0;0;0;0;0;0;1
"4997";4997;0;0;0;0;0;0;2;2;2
"4998";4998;0;0;0;0;0;0;0;0;1
"4999";4999;0;0;0;0;0;0;0;0;1
"5000";5000;0;0;0;0;0;0;0;0;1
"5001";5001;0;0;0;0;0;0;3;3;3
"5002";5002;0;0;0;0;0;0;2;2;2
"5003";5003;0;0;0;0;0;0;0;0;1
"5004";5004;0;0;0;0;0;0;0;0;1
"5005";5005;0;0;0;0;0;0;0;0;1
"5006";5006;0;0;0;0;0;0;0;0;1
"5007";5007;0;0;0;0;0;0;2;2;2
"5008";5008;0;0;0;0;0;0;0;0;1
"5009";5009;0;0;0;0;0;0;0;0;1
"5010";5010;0;0;0;0;0;0;3;3;3
"5011";5011;0;0;0;0;0;0;2;2;2
"5012";5012;0;0;0;0;0;0;2;2;2
"5013";5013;0;0;0;0;0;0;2;2;2
"5014";5014;0;0;0;0;0;0;2;2;2
"5015";5015;0;0;0;0;0;0;2;2;2
"5016";5016;0;0;0;0;0;0;0;0;1
"5017";5017;0;0;0;0;0;0;0;0;1
"5018";5018;0;0;0;0;0;0;0;0;1
"5019";5019;0;0;0;0;0;0;0;0;1
"5020";5020;0;0;0;0;0;0;0;0;1
"5021";5021;0;0;0;0;0;0;0;0;1
"5022";5022;0;0;0;0;0;0;0;0;1
"5023";5023;0;0;0;0;0;0;0;0;1
"5024";5024;0;0;0;0;0;0;0;0;1
"5025";5025;0;0;0;0;0;0;0;0;1
"5026";5026;0;0;0;0;0;0;0;0;1
"5027";5027;0;0;0;0;0;0;0;0;1
"5028";5028;0;0;0;0;0;0;0;0;1
"5029";5029;0;0;0;0;0;0;0;0;1
"5030";5030;0;0;0;0;0;0;0;0;1
"5031";5031;0;0;0;0;0;0;0;0;1
"5032";5032;0;0;0;0;0;0;0;0;1
"5033";5033;0;0;0;0;0;0;0;0;1
"5034";5034;0;0;0;0;0;0;0;0;1
"5035";5035;0;0;0;0;0;0;0;0;1
"5036";5036;0;0;0;0;0;0;0;0;1
"5037";5037;0;0;0;0;0;0;0;0;1
"5038";5038;0;0;0;0;0;0;0;0;1
"5039";5039;0;0;0;0;0;0;0;0;1
"5040";5040;0;0;0;0;0;0;0;0;1
"5041";5041;0;0;0;0;0;0;0;0;1
"5042";5042;0;0;0;0;0;0;0;0;1
"5043";5043;0;0;0;0;0;0;0;0;1
"5044";5044;0;0;0;0;0;0;0;0;1
"5045";5045;0;0;0;0;0;0;0;0;1
"5046";5046;0;0;0;0;0;0;0;0;1
"5047";5047;0;0;0;0;0;0;0;0;1
"5048";5048;0;0;0;0;0;0;0;0;1
"5049";5049;0;0;0;0;0;0;0;0;1
"5050";5050;0;0;0;0;0;0;0;0;1
"5051";5051;0;0;0;0;0;0;0;0;1
"5052";5052;0;0;0;0;0;0;0;0;1
"5053";5053;0;0;0;0;0;0;0;0;1
"5054";5054;0;0;0;0;0;0;0;0;1
"5055";5055;0;0;0;0;0;0;0;0;1
"5056";5056;0;0;0;0;0;0;0;0;1
"5057";5057;0;0;0;0;0;0;0;0;1
"5058";5058;0;0;0;0;0;0;0;0;1
"5059";5059;0;0;0;0;0;0;0;0;1
"5060";5060;0;0;0;0;0;0;0;0;1
"5061";5061;0;0;0;0;0;0;0;0;1
